GEO_CODE_(POR),GEO_NAME,GEO_CODE_(POW),GEO_NAME,Dim:_Sex_(3):_Member_ID:_[1]:_Total_-_Sex,Dim:_Sex_(3):_Member_ID:_[2]:_Male,Dim:_Sex_(3):_Member_ID:_[3]:_Female
3549056,South_River,3548044,North_Bay,50,20,25
3549056,South_River,3544042,Huntsville,20,0,15
3549060,Powassan,3549066,Callander,30,10,15
3549060,Powassan,3549060,Powassan,335,105,225
3549060,Powassan,3549048,Sundridge,40,10,25
3549060,Powassan,3549022,Burk's_Falls,35,25,10
3549060,Powassan,3548044,North_Bay,590,260,330
3549060,Powassan,3548034,East_Ferris,20,0,25
3549060,Powassan,3544042,Huntsville,20,10,0
3549066,Callander,3549066,Callander,150,60,90
3549066,Callander,3549060,Powassan,50,10,45
3549066,Callander,3548044,North_Bay,1210,615,595
3549066,Callander,3548034,East_Ferris,30,10,20
3549071,Nipissing,3549071,Nipissing,45,20,20
3549071,Nipissing,3549066,Callander,20,15,10
3549071,Nipissing,3549060,Powassan,40,10,35
3549071,Nipissing,3548044,North_Bay,315,180,135
3549073,Parry_Island_First_Nation,3549032,Parry_Sound,100,40,60
3549076,French_River_13,3549076,French_River_13,25,10,15
3549077,Dokis_9,3549077,Dokis_9,50,25,25
3549095,Parry_Sound_Unorganized_North_East_Part,3549022,Burk's_Falls,20,10,10
3549095,Parry_Sound_Unorganized_North_East_Part,3548044,North_Bay,25,10,20
3549096,Parry_Sound_Unorganized_Centre_Part,3549096,Parry_Sound_Unorganized_Centre_Part,145,75,75
3549096,Parry_Sound_Unorganized_Centre_Part,3549032,Parry_Sound,20,10,10
3549096,Parry_Sound_Unorganized_Centre_Part,3548044,North_Bay,65,35,30
3551001,Tehkummah,3551006,Central_Manitoulin,25,0,25
3551001,Tehkummah,3551001,Tehkummah,35,20,15
3551006,Central_Manitoulin,3551045,M'Chigeeng_22_(West_Bay_22),55,40,20
3551006,Central_Manitoulin,3551043,Wikwemikong_Unceded,25,10,10
3551006,Central_Manitoulin,3551026,Gore_Bay,80,25,55
3551006,Central_Manitoulin,3551017,Northeastern_Manitoulin_and_the_Islands,55,25,30
3551006,Central_Manitoulin,3551006,Central_Manitoulin,310,160,155
3551006,Central_Manitoulin,3551001,Tehkummah,25,10,15
3551011,Assiginack,3551043,Wikwemikong_Unceded,65,25,35
3551011,Assiginack,3551017,Northeastern_Manitoulin_and_the_Islands,90,30,60
3551011,Assiginack,3551011,Assiginack,100,40,60
3551011,Assiginack,3551006,Central_Manitoulin,45,15,25
3551017,Northeastern_Manitoulin_and_the_Islands,3553005,Greater_Sudbury_Grand_Sudbury,55,30,25
3551017,Northeastern_Manitoulin_and_the_Islands,3552026,Espanola,35,30,10
3551017,Northeastern_Manitoulin_and_the_Islands,3551045,M'Chigeeng_22_(West_Bay_22),25,15,15
3551017,Northeastern_Manitoulin_and_the_Islands,3551026,Gore_Bay,30,10,15
3551017,Northeastern_Manitoulin_and_the_Islands,3551017,Northeastern_Manitoulin_and_the_Islands,525,240,290
3551017,Northeastern_Manitoulin_and_the_Islands,3551006,Central_Manitoulin,105,30,80
3551021,Billings,3551045,M'Chigeeng_22_(West_Bay_22),20,10,15
3551021,Billings,3551026,Gore_Bay,55,25,30
3551021,Billings,3551017,Northeastern_Manitoulin_and_the_Islands,30,10,25
3551026,Gore_Bay,3551094,Manitoulin_Unorganized_West_Part,20,15,0
3551026,Gore_Bay,3551026,Gore_Bay,190,75,110
3551027,Gordon_Barrie_Island,3551026,Gore_Bay,80,20,60
3551028,Burpee_and_Mills,3551026,Gore_Bay,60,15,45
3551040,Whitefish_River_(Part)_4,3551040,Whitefish_River_(Part)_4,65,25,45
3551040,Whitefish_River_(Part)_4,3551017,Northeastern_Manitoulin_and_the_Islands,25,10,15
3551041,Sucker_Creek_23,3551041,Sucker_Creek_23,30,10,15
3551041,Sucker_Creek_23,3551017,Northeastern_Manitoulin_and_the_Islands,30,10,20
3551043,Wikwemikong_Unceded,3551043,Wikwemikong_Unceded,530,205,330
3551043,Wikwemikong_Unceded,3551017,Northeastern_Manitoulin_and_the_Islands,20,10,15
3551043,Wikwemikong_Unceded,3551011,Assiginack,25,15,0
3551044,Sheshegwaning_20,3551094,Manitoulin_Unorganized_West_Part,20,10,15
3551044,Sheshegwaning_20,3551044,Sheshegwaning_20,20,15,10
3551045,M'Chigeeng_22_(West_Bay_22),3551045,M'Chigeeng_22_(West_Bay_22),195,75,120
3551045,M'Chigeeng_22_(West_Bay_22),3551017,Northeastern_Manitoulin_and_the_Islands,20,10,15
3551045,M'Chigeeng_22_(West_Bay_22),3551006,Central_Manitoulin,20,10,15
3552001,French_River_Rivière_des_Français,3553005,Greater_Sudbury_Grand_Sudbury,255,110,140
3552001,French_River_Rivière_des_Français,3552036,Killarney,35,20,15
3552001,French_River_Rivière_des_Français,3552001,French_River_Rivière_des_Français,320,115,205
3552001,French_River_Rivière_des_Français,3548055,West_Nipissing_Nipissing_Ouest,25,10,15
3552004,St.-Charles,3553005,Greater_Sudbury_Grand_Sudbury,250,115,135
3552004,St.-Charles,3552004,St.-Charles,60,30,35
3552004,St.-Charles,3552001,French_River_Rivière_des_Français,40,25,20
3552004,St.-Charles,3548055,West_Nipissing_Nipissing_Ouest,25,10,20
3552013,Markstay-Warren,3553005,Greater_Sudbury_Grand_Sudbury,645,320,330
3552013,Markstay-Warren,3552013,Markstay-Warren,60,25,30
3552013,Markstay-Warren,3552001,French_River_Rivière_des_Français,45,15,30
3552013,Markstay-Warren,3548055,West_Nipissing_Nipissing_Ouest,95,35,65
3552013,Markstay-Warren,3548044,North_Bay,25,10,20
3552023,Sables-Spanish_Rivers,3557041,Elliot_Lake,20,10,10
3552023,Sables-Spanish_Rivers,3553005,Greater_Sudbury_Grand_Sudbury,155,100,60
3552023,Sables-Spanish_Rivers,3552092,Chapleau,25,0,25
3552023,Sables-Spanish_Rivers,3552031,Nairn_and_Hyman,30,25,10
3552023,Sables-Spanish_Rivers,3552028,Baldwin,20,10,15
3552023,Sables-Spanish_Rivers,3552026,Espanola,380,175,205
3552023,Sables-Spanish_Rivers,3552023,Sables-Spanish_Rivers,255,80,175
3552026,Espanola,3553005,Greater_Sudbury_Grand_Sudbury,230,145,80
3552026,Espanola,3552031,Nairn_and_Hyman,120,115,10
3552026,Espanola,3552026,Espanola,1410,635,775
3552026,Espanola,3551017,Northeastern_Manitoulin_and_the_Islands,35,0,35
3552028,Baldwin,3553005,Greater_Sudbury_Grand_Sudbury,35,25,10
3552028,Baldwin,3552031,Nairn_and_Hyman,20,10,10
3552028,Baldwin,3552026,Espanola,140,60,80
3552031,Nairn_and_Hyman,3553005,Greater_Sudbury_Grand_Sudbury,35,20,15
3552031,Nairn_and_Hyman,3552031,Nairn_and_Hyman,45,35,0
3552031,Nairn_and_Hyman,3552026,Espanola,30,10,20
3552036,Killarney,3552036,Killarney,90,40,50
3552051,Whitefish_Lake_6,3553005,Greater_Sudbury_Grand_Sudbury,45,20,20
3552051,Whitefish_Lake_6,3552051,Whitefish_Lake_6,70,25,45
3552052,Mattagami_71,3552052,Mattagami_71,35,10,25
3552092,Chapleau,3552092,Chapleau,685,325,360
3552093,Sudbury_Unorganized_North_Part,3557061,Sault_Ste._Marie,20,10,10
3552093,Sudbury_Unorganized_North_Part,3556027,Timmins,50,30,15
3552093,Sudbury_Unorganized_North_Part,3553005,Greater_Sudbury_Grand_Sudbury,475,205,270
3552093,Sudbury_Unorganized_North_Part,3552093,Sudbury_Unorganized_North_Part,175,80,95
3552093,Sudbury_Unorganized_North_Part,3552092,Chapleau,105,55,50
3552093,Sudbury_Unorganized_North_Part,3552026,Espanola,30,10,25
3553005,Greater_Sudbury_Grand_Sudbury,3560090,Kenora_Unorganized,30,25,10
3553005,Greater_Sudbury_Grand_Sudbury,3560042,Red_Lake,65,55,10
3553005,Greater_Sudbury_Grand_Sudbury,3558090,Thunder_Bay_Unorganized,35,30,0
3553005,Greater_Sudbury_Grand_Sudbury,3557079,Dubreuilville,40,40,0
3553005,Greater_Sudbury_Grand_Sudbury,3557061,Sault_Ste._Marie,20,10,20
3553005,Greater_Sudbury_Grand_Sudbury,3556092,Cochrane_Unorganized_North_Part,55,40,10
3553005,Greater_Sudbury_Grand_Sudbury,3556027,Timmins,55,50,15
3553005,Greater_Sudbury_Grand_Sudbury,3554056,Matachewan,50,50,0
3553005,Greater_Sudbury_Grand_Sudbury,3554020,Temiskaming_Shores,20,10,0
3553005,Greater_Sudbury_Grand_Sudbury,3553040,Wahnapitei_11,20,10,10
3553005,Greater_Sudbury_Grand_Sudbury,3553005,Greater_Sudbury_Grand_Sudbury,63075,29770,33305
3553005,Greater_Sudbury_Grand_Sudbury,3552093,Sudbury_Unorganized_North_Part,60,35,20
3553005,Greater_Sudbury_Grand_Sudbury,3552051,Whitefish_Lake_6,55,20,35
3553005,Greater_Sudbury_Grand_Sudbury,3552031,Nairn_and_Hyman,70,65,0
3553005,Greater_Sudbury_Grand_Sudbury,3552028,Baldwin,20,15,0
3553005,Greater_Sudbury_Grand_Sudbury,3552026,Espanola,250,165,80
3553005,Greater_Sudbury_Grand_Sudbury,3552023,Sables-Spanish_Rivers,35,15,25
3553005,Greater_Sudbury_Grand_Sudbury,3552013,Markstay-Warren,35,20,15
3553005,Greater_Sudbury_Grand_Sudbury,3552004,St.-Charles,20,15,0
3553005,Greater_Sudbury_Grand_Sudbury,3552001,French_River_Rivière_des_Français,65,55,10
3553005,Greater_Sudbury_Grand_Sudbury,3551017,Northeastern_Manitoulin_and_the_Islands,20,0,0
3553005,Greater_Sudbury_Grand_Sudbury,3549032,Parry_Sound,30,10,25
3553005,Greater_Sudbury_Grand_Sudbury,3548055,West_Nipissing_Nipissing_Ouest,80,40,40
3553005,Greater_Sudbury_Grand_Sudbury,3548044,North_Bay,85,55,25
3553005,Greater_Sudbury_Grand_Sudbury,3540028,Goderich,20,15,0
3553005,Greater_Sudbury_Grand_Sudbury,3521005,Mississauga,30,10,20
3553005,Greater_Sudbury_Grand_Sudbury,3520005,Toronto,65,45,25
3553005,Greater_Sudbury_Grand_Sudbury,3519028,Vaughan,20,25,0
3553005,Greater_Sudbury_Grand_Sudbury,3506008,Ottawa,95,40,55
3553040,Wahnapitei_11,3553040,Wahnapitei_11,25,10,15
3553040,Wahnapitei_11,3553005,Greater_Sudbury_Grand_Sudbury,20,15,0
3554001,Coleman,3554020,Temiskaming_Shores,110,60,55
3554006,Latchford,3554020,Temiskaming_Shores,65,35,40
3554008,Cobalt,3554068,Kirkland_Lake,20,15,0
3554008,Cobalt,3554020,Temiskaming_Shores,265,100,170
3554008,Cobalt,3554008,Cobalt,35,25,15
3554014,Harris,3554020,Temiskaming_Shores,125,55,75
3554020,Temiskaming_Shores,3554068,Kirkland_Lake,110,90,25
3554020,Temiskaming_Shores,3554056,Matachewan,35,25,10
3554020,Temiskaming_Shores,3554052,Englehart,100,65,30
3554020,Temiskaming_Shores,3554038,Thornloe,30,10,20
3554020,Temiskaming_Shores,3554036,Armstrong,95,65,35
3554020,Temiskaming_Shores,3554020,Temiskaming_Shores,3020,1285,1735
3554020,Temiskaming_Shores,3554008,Cobalt,70,35,40
3554020,Temiskaming_Shores,3553005,Greater_Sudbury_Grand_Sudbury,25,20,0
3554020,Temiskaming_Shores,3548044,North_Bay,40,25,15
3554021,Hudson,3554020,Temiskaming_Shores,125,55,65
3554024,Kerns,3554020,Temiskaming_Shores,80,35,45
3554026,Harley,3554020,Temiskaming_Shores,155,80,75
3554029,Casey,3554020,Temiskaming_Shores,95,25,70
3554034,Hilliard,3554020,Temiskaming_Shores,35,0,30
3554036,Armstrong,3554052,Englehart,75,45,30
3554036,Armstrong,3554036,Armstrong,155,80,75
3554036,Armstrong,3554020,Temiskaming_Shores,115,40,70
3554042,James,3554056,Matachewan,25,10,20
3554042,James,3554042,James,105,60,45
3554044,Charlton_and_Dack,3554068,Kirkland_Lake,25,15,10
3554044,Charlton_and_Dack,3554052,Englehart,60,20,40
3554044,Charlton_and_Dack,3554020,Temiskaming_Shores,20,0,10
3554049,Evanturel,3554068,Kirkland_Lake,40,30,10
3554049,Evanturel,3554052,Englehart,60,20,45
3554049,Evanturel,3554020,Temiskaming_Shores,20,10,15
3554052,Englehart,3556092,Cochrane_Unorganized_North_Part,20,20,0
3554052,Englehart,3554068,Kirkland_Lake,80,40,40
3554052,Englehart,3554052,Englehart,275,110,170
3554052,Englehart,3554020,Temiskaming_Shores,70,35,30
3554054,Chamberlain,3554068,Kirkland_Lake,40,25,20
3554054,Chamberlain,3554052,Englehart,50,20,30
3554056,Matachewan,3554068,Kirkland_Lake,25,10,20
3554056,Matachewan,3554056,Matachewan,25,25,0
3554058,McGarry,3554068,Kirkland_Lake,85,40,45
3554058,McGarry,3554062,Larder_Lake,20,0,20
3554058,McGarry,3554058,McGarry,25,10,25
3554058,McGarry,3554056,Matachewan,20,15,0
3554062,Larder_Lake,3556092,Cochrane_Unorganized_North_Part,20,10,10
3554062,Larder_Lake,3554068,Kirkland_Lake,150,75,75
3554062,Larder_Lake,3554062,Larder_Lake,65,25,35
3554062,Larder_Lake,3554056,Matachewan,30,25,0
3554066,Gauthier,3554068,Kirkland_Lake,45,25,20
3554068,Kirkland_Lake,3556027,Timmins,20,20,0
3554068,Kirkland_Lake,3556014,Black_River-Matheson,40,30,10
3554068,Kirkland_Lake,3554094,Timiskaming_Unorganized_West_Part,75,40,35
3554068,Kirkland_Lake,3554068,Kirkland_Lake,2500,1185,1315
3554068,Kirkland_Lake,3554056,Matachewan,205,185,20
3554068,Kirkland_Lake,3554020,Temiskaming_Shores,35,0,30
3554094,Timiskaming_Unorganized_West_Part,3556027,Timmins,75,45,35
3554094,Timiskaming_Unorganized_West_Part,3554094,Timiskaming_Unorganized_West_Part,50,30,20
3554094,Timiskaming_Unorganized_West_Part,3554068,Kirkland_Lake,455,220,240
3554094,Timiskaming_Unorganized_West_Part,3554056,Matachewan,60,50,10
3554094,Timiskaming_Unorganized_West_Part,3554052,Englehart,80,25,55
3554094,Timiskaming_Unorganized_West_Part,3554042,James,40,30,10
3554094,Timiskaming_Unorganized_West_Part,3554036,Armstrong,20,15,0
3554094,Timiskaming_Unorganized_West_Part,3554020,Temiskaming_Shores,135,55,80
3556014,Black_River-Matheson,3556031,Iroquois_Falls,110,45,65
3556014,Black_River-Matheson,3556027,Timmins,165,125,35
3556014,Black_River-Matheson,3556014,Black_River-Matheson,400,200,200
3556014,Black_River-Matheson,3554068,Kirkland_Lake,45,35,15
3556027,Timmins,3560090,Kenora_Unorganized,50,35,10
3556027,Timmins,3556092,Cochrane_Unorganized_North_Part,30,25,10
3556027,Timmins,3556042,Cochrane,150,120,35
3556027,Timmins,3556031,Iroquois_Falls,120,50,75
3556027,Timmins,3556027,Timmins,16775,8030,8750
3556027,Timmins,3556014,Black_River-Matheson,205,165,40
3556027,Timmins,3554068,Kirkland_Lake,25,20,0
3556027,Timmins,3553005,Greater_Sudbury_Grand_Sudbury,50,35,15
3556027,Timmins,3552093,Sudbury_Unorganized_North_Part,145,130,15
3556027,Timmins,3552092,Chapleau,20,15,10
3556027,Timmins,3520005,Toronto,35,20,15
3556027,Timmins,3518039,Brock,20,10,15
3556031,Iroquois_Falls,3556042,Cochrane,115,70,45
3556031,Iroquois_Falls,3556031,Iroquois_Falls,850,260,590
3556031,Iroquois_Falls,3556027,Timmins,270,150,120
3556031,Iroquois_Falls,3556014,Black_River-Matheson,160,145,15
3556031,Iroquois_Falls,3554068,Kirkland_Lake,20,15,0
3556033,Abitibi_70,3556033,Abitibi_70,35,20,15
3556042,Cochrane,3556092,Cochrane_Unorganized_North_Part,30,35,0
3556042,Cochrane,3556076,Hearst,45,20,25
3556042,Cochrane,3556066,Kapuskasing,45,20,20
3556042,Cochrane,3556042,Cochrane,1750,800,945
3556042,Cochrane,3556031,Iroquois_Falls,20,0,15
3556042,Cochrane,3556027,Timmins,55,40,15
3556042,Cochrane,3556014,Black_River-Matheson,25,20,0
3556048,Smooth_Rock_Falls,3556048,Smooth_Rock_Falls,175,50,120
3556048,Smooth_Rock_Falls,3556042,Cochrane,35,25,10
3556048,Smooth_Rock_Falls,3556027,Timmins,30,20,0
3556052,Fauquier-Strickland,3556066,Kapuskasing,60,35,30
3556056,Moonbeam,3556066,Kapuskasing,260,110,150
3556056,Moonbeam,3556056,Moonbeam,110,45,65
3556056,Moonbeam,3556042,Cochrane,25,15,10
3556066,Kapuskasing,3556092,Cochrane_Unorganized_North_Part,80,70,10
3556066,Kapuskasing,3556076,Hearst,50,30,20
3556066,Kapuskasing,3556070,Val_Rita-Harty,55,25,35
3556066,Kapuskasing,3556066,Kapuskasing,2800,1330,1475
3556066,Kapuskasing,3556027,Timmins,25,20,10
3556070,Val_Rita-Harty,3556070,Val_Rita-Harty,30,25,10
3556070,Val_Rita-Harty,3556066,Kapuskasing,220,95,135
3556073,Opasatika,3556066,Kapuskasing,35,15,20
3556076,Hearst,3557096,Hornepayne,20,10,0
3556076,Hearst,3556095,Constance_Lake_92,75,50,25
3556076,Hearst,3556092,Cochrane_Unorganized_North_Part,40,40,0
3556076,Hearst,3556076,Hearst,1910,895,1015
3556076,Hearst,3556066,Kapuskasing,25,15,0
3556076,Hearst,3556042,Cochrane,45,35,10
3556076,Hearst,3506008,Ottawa,20,0,10
3556077,Mattice-Val_Côté,3556077,Mattice-Val_Côté,50,15,35
3556077,Mattice-Val_Côté,3556076,Hearst,130,70,60
3556092,Cochrane_Unorganized_North_Part,3556095,Constance_Lake_92,20,20,0
3556092,Cochrane_Unorganized_North_Part,3556094,Factory_Island_1,250,110,145
3556092,Cochrane_Unorganized_North_Part,3556076,Hearst,365,140,225
3556092,Cochrane_Unorganized_North_Part,3556066,Kapuskasing,55,10,45
3556092,Cochrane_Unorganized_North_Part,3556048,Smooth_Rock_Falls,20,10,10
3556092,Cochrane_Unorganized_North_Part,3556042,Cochrane,225,125,100
3556092,Cochrane_Unorganized_North_Part,3556031,Iroquois_Falls,45,25,20
3556092,Cochrane_Unorganized_North_Part,3556027,Timmins,35,20,10
3556093,Fort_Albany_(Part)_67,3556093,Fort_Albany_(Part)_67,225,100,125
3556094,Factory_Island_1,3556106,Moosonee,25,10,15
3556094,Factory_Island_1,3556094,Factory_Island_1,360,155,205
3556094,Factory_Island_1,3556092,Cochrane_Unorganized_North_Part,20,15,0
3556095,Constance_Lake_92,3556095,Constance_Lake_92,110,55,60
3556106,Moosonee,3556106,Moosonee,515,225,295
3556106,Moosonee,3556094,Factory_Island_1,55,15,40
3556106,Moosonee,3556093,Fort_Albany_(Part)_67,20,15,10
3557001,Jocelyn,3557061,Sault_Ste._Marie,55,30,20
3557004,Hilton,3557061,Sault_Ste._Marie,30,15,15
3557008,St._Joseph,3557061,Sault_Ste._Marie,145,85,55
3557008,St._Joseph,3557016,Johnson,25,10,15
3557008,St._Joseph,3557008,St._Joseph,80,15,65
3557011,Laird,3557061,Sault_Ste._Marie,265,135,125
3557011,Laird,3557051,Macdonald_Meredith_and_Aberdeen_Additional,45,15,25
3557011,Laird,3557011,Laird,30,15,15
3557014,Tarbutt_and_Tarbutt_Additional,3557061,Sault_Ste._Marie,100,60,45
3557014,Tarbutt_and_Tarbutt_Additional,3557016,Johnson,35,25,10
3557016,Johnson,3557061,Sault_Ste._Marie,70,30,45
3557016,Johnson,3557021,Bruce_Mines,40,20,20
3557016,Johnson,3557016,Johnson,50,30,15
3557019,Plummer_Additional,3557061,Sault_Ste._Marie,50,30,15
3557019,Plummer_Additional,3557028,Thessalon,30,10,15
3557019,Plummer_Additional,3557021,Bruce_Mines,45,25,25
3557019,Plummer_Additional,3557019,Plummer_Additional,25,10,20
3557019,Plummer_Additional,3557016,Johnson,20,10,10
3557021,Bruce_Mines,3557061,Sault_Ste._Marie,55,30,25
3557021,Bruce_Mines,3557021,Bruce_Mines,40,15,25
3557021,Bruce_Mines,3557016,Johnson,25,15,10
3557026,Thessalon_12,3557028,Thessalon,35,0,30
3557028,Thessalon,3557061,Sault_Ste._Marie,60,40,20
3557028,Thessalon,3557035,Huron_Shores,45,25,20
3557028,Thessalon,3557028,Thessalon,240,100,140
3557035,Huron_Shores,3557061,Sault_Ste._Marie,45,10,30
3557035,Huron_Shores,3557038,Blind_River,95,40,60
3557035,Huron_Shores,3557035,Huron_Shores,90,50,50
3557035,Huron_Shores,3557028,Thessalon,160,75,90
3557038,Blind_River,3557041,Elliot_Lake,70,20,50
3557038,Blind_River,3557040,The_North_Shore,25,15,10
3557038,Blind_River,3557038,Blind_River,905,395,515
3557038,Blind_River,3557035,Huron_Shores,25,15,10
3557038,Blind_River,3553005,Greater_Sudbury_Grand_Sudbury,40,20,20
3557039,Spanish,3557039,Spanish,55,15,40
3557039,Spanish,3553005,Greater_Sudbury_Grand_Sudbury,20,20,0
3557039,Spanish,3552023,Sables-Spanish_Rivers,20,10,10
3557040,The_North_Shore,3557040,The_North_Shore,20,0,15
3557040,The_North_Shore,3557038,Blind_River,85,45,40
3557041,Elliot_Lake,3560090,Kenora_Unorganized,30,30,0
3557041,Elliot_Lake,3557079,Dubreuilville,20,20,0
3557041,Elliot_Lake,3557041,Elliot_Lake,2180,885,1295
3557041,Elliot_Lake,3557040,The_North_Shore,25,15,10
3557041,Elliot_Lake,3557038,Blind_River,40,15,30
3557041,Elliot_Lake,3553005,Greater_Sudbury_Grand_Sudbury,45,40,10
3557051,Macdonald_Meredith_and_Aberdeen_Additional,3557061,Sault_Ste._Marie,440,200,235
3557051,Macdonald_Meredith_and_Aberdeen_Additional,3557051,Macdonald_Meredith_and_Aberdeen_Additional,75,40,40
3557051,Macdonald_Meredith_and_Aberdeen_Additional,3557016,Johnson,25,10,10
3557061,Sault_Ste._Marie,3557095,Algoma_Unorganized_North_Part,155,70,80
3557061,Sault_Ste._Marie,3557076,Wawa,50,45,10
3557061,Sault_Ste._Marie,3557074,Garden_River_14,60,25,35
3557061,Sault_Ste._Marie,3557061,Sault_Ste._Marie,26405,12325,14070
3557061,Sault_Ste._Marie,3557051,Macdonald_Meredith_and_Aberdeen_Additional,70,45,25
3557061,Sault_Ste._Marie,3557035,Huron_Shores,20,20,0
3557061,Sault_Ste._Marie,3557028,Thessalon,55,15,40
3557061,Sault_Ste._Marie,3557016,Johnson,20,20,10
3557061,Sault_Ste._Marie,3553005,Greater_Sudbury_Grand_Sudbury,50,30,20
3557061,Sault_Ste._Marie,3548044,North_Bay,20,15,10
3557061,Sault_Ste._Marie,3520005,Toronto,40,10,30
3557061,Sault_Ste._Marie,3510010,Kingston,25,10,15
3557061,Sault_Ste._Marie,3506008,Ottawa,30,10,15
3557066,Prince,3557061,Sault_Ste._Marie,340,155,195
3557071,Sagamok,3552023,Sables-Spanish_Rivers,165,50,115
3557072,Serpent_River_7,3557040,The_North_Shore,70,20,45
3557073,Mississagi_River_8,3557073,Mississagi_River_8,45,10,35
3557073,Mississagi_River_8,3557038,Blind_River,80,35,45
3557074,Garden_River_14,3557074,Garden_River_14,150,50,95
3557074,Garden_River_14,3557061,Sault_Ste._Marie,110,40,75
3557076,Wawa,3557091,White_River,25,15,10
3557076,Wawa,3557079,Dubreuilville,55,45,10
3557076,Wawa,3557076,Wawa,1100,525,575
3557076,Wawa,3557041,Elliot_Lake,35,15,20
3557079,Dubreuilville,3557091,White_River,30,25,10
3557079,Dubreuilville,3557079,Dubreuilville,145,85,60
3557079,Dubreuilville,3557076,Wawa,30,10,20
3557091,White_River,3557091,White_River,235,120,115
3557095,Algoma_Unorganized_North_Part,3557095,Algoma_Unorganized_North_Part,235,105,125
3557095,Algoma_Unorganized_North_Part,3557076,Wawa,75,35,40
3557095,Algoma_Unorganized_North_Part,3557061,Sault_Ste._Marie,1445,695,750
3557095,Algoma_Unorganized_North_Part,3557028,Thessalon,20,0,20
3557095,Algoma_Unorganized_North_Part,3552092,Chapleau,30,15,10
3557096,Hornepayne,3557096,Hornepayne,335,165,175
3558001,Neebing,3558004,Thunder_Bay,655,320,335
3558001,Neebing,3558001,Neebing,20,15,0
3558003,Fort_William_52,3558004,Thunder_Bay,135,60,80
3558003,Fort_William_52,3558003,Fort_William_52,90,30,60
3558004,Thunder_Bay,3560090,Kenora_Unorganized,130,110,20
3558004,Thunder_Bay,3560042,Red_Lake,45,35,10
3558004,Thunder_Bay,3560034,Sioux_Lookout,40,20,20
3558004,Thunder_Bay,3560027,Dryden,30,25,0
3558004,Thunder_Bay,3560001,Ignace,25,10,15
3558004,Thunder_Bay,3559090,Rainy_River_Unorganized,25,15,10
3558004,Thunder_Bay,3559001,Atikokan,20,10,10
